Order_ID,Order_Date,Customer_ID,Category,Region,Sales,Quantity,Discount,Profit,Order_Month,Order_Weekday,Net_Sales,Profit_Margin
ORD-1631,2024-03-14 22:47:14.617308,CUST-0214,Office Supplies,North,285.86,6,0.0,-25.48,2024-03,Thursday,285.86,-0.0891345413838942
ORD-1632,2024-03-16 01:04:49.944972,CUST-0249,Office Supplies,East,218.51,14,0.0,58.62,2024-03,Saturday,218.51,0.268271474989703
ORD-1633,2023-08-31 02:47:07.413706,CUST-0152,Office Supplies,West,180.15,3,0.0,24.23,2023-08,Thursday,180.15,0.13449902858728838
ORD-1634,2023-01-09 18:20:42.621310,CUST-0250,Office Supplies,North,328.13,1,0.3,192.74,2023-01,Monday,229.69099999999997,0.8391273493519555
ORD-1635,2024-12-27 17:07:14.017008,CUST-0275,Office Supplies,South,269.48,11,0.2,98.03,2024-12,Friday,215.58400000000003,0.45471834644500514
ORD-1636,2024-03-15 07:33:06.393196,CUST-0165,Technology,West,156.14,10,0.1,99.33,2024-03,Friday,140.52599999999998,0.7068442850433373
ORD-1637,2023-09-16 21:56:49.104552,CUST-0008,Technology,South,414.43,10,0.0,60.22,2023-09,Saturday,414.43,0.14530801341601718
ORD-1638,2024-07-10 12:55:06.453226,CUST-0284,Technology,West,215.88,13,0.1,46.56,2024-07,Wednesday,194.292,0.23963930578716572
ORD-1639,2024-11-17 04:16:26.893446,CUST-0005,Technology,North,287.59,5,0.1,101.34,2024-11,Sunday,258.83099999999996,0.39152960812267473
ORD-1640,2024-03-08 09:01:42.651325,CUST-0145,Technology,South,72.45,10,0.1,-112.87,2024-03,Friday,65.205,-1.7310022237558471
ORD-1641,2023-03-06 06:31:52.556278,CUST-0101,Furniture,North,67.87,10,0.0,-7.33,2023-03,Monday,67.87,-0.1080005893620156
ORD-1642,2023-04-14 17:05:04.352176,CUST-0164,Furniture,South,47.09,3,0.0,-51.63,2023-04,Friday,47.09,-1.0964111276279465
ORD-1643,2023-01-23 15:23:30.105052,CUST-0147,Technology,North,195.73,8,0.1,-83.06,2023-01,Monday,176.15699999999998,-0.47151120875128444
ORD-1644,2024-01-01 21:54:39.439719,CUST-0064,Technology,West,75.54,10,0.0,-16.12,2024-01,Monday,75.54,-0.2133968758273762
ORD-1645,2023-08-30 09:15:23.861930,CUST-0091,Furniture,East,186.05,1,0.0,-38.87,2023-08,Wednesday,186.05,-0.20892233270626173
ORD-1646,2023-08-31 20:18:50.965482,CUST-0117,Technology,West,525.25,11,0.0,101.65,2023-08,Thursday,525.25,0.19352689195621134
ORD-1647,2023-02-26 14:28:45.262631,CUST-0267,Furniture,West,94.84,2,0.0,35.5,2023-02,Sunday,94.84,0.3743146351750316
ORD-1648,2024-11-26 16:08:53.066533,CUST-0173,Office Supplies,North,203.67,3,0.2,-90.6,2024-11,Tuesday,162.936,-0.556046545883046
ORD-1649,2024-06-28 20:27:29.624812,CUST-0047,Technology,East,200.9,3,0.0,48.84,2024-06,Friday,200.9,0.24310602289696367
ORD-1650,2024-01-27 11:25:03.751875,CUST-0140,Furniture,East,41.45,12,0.3,-30.73,2024-01,Saturday,29.015,-1.0591073582629675
ORD-1651,2023-12-19 18:23:35.507753,CUST-0246,Furniture,East,90.45,8,0.3,33.74,2023-12,Tuesday,63.315,0.5328911000552792
ORD-1652,2023-11-06 16:11:45.952976,CUST-0149,Office Supplies,East,54.09,5,0.2,53.62,2023-11,Monday,43.272000000000006,1.239138472915511
ORD-1653,2024-02-09 06:10:15.907953,CUST-0246,Technology,West,173.62,8,0.2,-15.03,2024-02,Friday,138.89600000000002,-0.10821045962446721
ORD-1654,2024-05-20 09:54:17.828914,CUST-0005,Office Supplies,South,623.44125,11,0.2,43.04,2024-05,Monday,498.753,0.08629522027937676
ORD-1655,2023-09-09 05:53:41.810905,CUST-0184,Technology,South,113.03,14,0.2,54.12,2023-09,Saturday,90.424,0.5985136689374502
ORD-1656,2023-02-23 16:21:51.055527,CUST-0020,Office Supplies,North,138.49,11,0.0,20.14,2023-02,Thursday,138.49,0.14542566250270778
ORD-1657,2024-08-26 15:31:25.542771,CUST-0046,Furniture,South,68.31,6,0.2,-13.18,2024-08,Monday,54.648,-0.24117991509295855
ORD-1658,2023-05-05 12:39:15.577788,CUST-0012,Technology,East,162.64,12,0.3,30.19,2023-05,Friday,113.84799999999998,0.26517813224650416
ORD-1659,2023-06-23 11:04:53.546773,CUST-0070,Furniture,South,623.44125,2,0.0,21.63,2023-06,Friday,623.44125,0.03469452815321412
ORD-1660,2024-02-01 14:07:08.614307,CUST-0017,Technology,East,272.42,11,0.0,48.99,2024-02,Thursday,272.42,0.17983261140885398
ORD-1661,2024-09-21 13:47:41.630815,CUST-0147,Office Supplies,West,156.25,4,0.0,14.17,2024-09,Saturday,156.25,0.090688
ORD-1662,2024-05-20 01:08:26.053026,CUST-0154,Technology,North,606.76,9,0.0,-41.52,2024-05,Monday,606.76,-0.06842903289603798
ORD-1663,2023-07-24 12:03:14.497248,CUST-0108,Furniture,East,439.79,4,0.0,19.86,2023-07,Monday,439.79,0.04515791627822369
ORD-1664,2023-04-30 01:11:18.939469,CUST-0236,Office Supplies,North,79.12,5,0.0,49.6,2023-04,Sunday,79.12,0.6268958543983821
ORD-1665,2024-10-16 09:46:22.391195,CUST-0070,Furniture,West,202.91,5,0.3,41.11,2024-10,Wednesday,142.03699999999998,0.28943162697043734
ORD-1666,2024-10-04 08:32:53.786893,CUST-0183,Furniture,South,51.27,10,0.0,23.34,2024-10,Friday,51.27,0.4552369806904622
ORD-1667,2024-03-01 01:44:27.133566,CUST-0250,Technology,West,252.24,8,0.2,0.8,2024-03,Friday,201.79200000000003,0.003964478274659055
ORD-1668,2023-12-28 03:58:26.353176,CUST-0228,Furniture,East,297.33,6,0.0,-2.3,2023-12,Thursday,297.33,-0.007735512729963341
ORD-1669,2023-03-20 03:34:40.040020,CUST-0102,Office Supplies,North,167.0,10,0.0,3.93,2023-03,Monday,167.0,0.023532934131736526
ORD-1670,2023-06-08 11:44:30.735367,CUST-0075,Furniture,East,338.7,7,0.0,94.57,2023-06,Thursday,338.7,0.2792146442279303
ORD-1671,2024-11-29 23:01:39.049524,CUST-0216,Office Supplies,West,253.08,6,0.1,-26.87,2024-11,Friday,227.77200000000002,-0.11796884603902147
ORD-1672,2023-12-14 06:55:38.869434,CUST-0203,Technology,East,475.4,14,0.3,35.46,2023-12,Thursday,332.78,0.10655688442815074
ORD-1673,2023-09-21 15:53:02.191095,CUST-0192,Office Supplies,North,269.57,14,0.0,-45.48,2023-09,Thursday,269.57,-0.16871313573468857
ORD-1674,2024-05-04 17:02:11.465732,CUST-0249,Technology,North,166.64,14,0.0,75.88,2024-05,Saturday,166.64,0.45535285645703316
ORD-1675,2023-01-12 07:41:45.052526,CUST-0242,Technology,West,199.83,5,0.1,-2.17,2023-01,Thursday,179.847,-0.012065811495326583
ORD-1676,2023-09-02 07:22:18.069034,CUST-0179,Furniture,South,189.65,5,0.0,-19.54,2023-09,Saturday,189.65,-0.10303190087002372
ORD-1677,2023-04-14 17:05:04.352176,CUST-0219,Office Supplies,South,155.18,3,0.0,42.93,2023-04,Friday,155.18,0.2766464750612192
ORD-1678,2024-04-29 23:05:58.379189,CUST-0082,Technology,North,197.32,7,0.1,-117.64,2024-04,Monday,177.588,-0.6624321463161925
ORD-1679,2023-06-06 07:09:20.080040,CUST-0092,Technology,North,111.5,13,0.2,-47.97,2023-06,Tuesday,89.2,-0.5377802690582959
ORD-1680,2024-07-01 18:34:23.831915,CUST-0175,Technology,East,195.52,10,0.2,51.65,2024-07,Monday,156.41600000000003,0.3302091857610474
ORD-1681,2023-04-15 01:50:56.128064,CUST-0239,Office Supplies,North,100.27,5,0.0,90.88,2023-04,Saturday,100.27,0.9063528473122568
ORD-1682,2024-03-02 04:02:02.461230,CUST-0260,Technology,East,273.51,7,0.0,57.06,2024-03,Saturday,273.51,0.20862125699243173
ORD-1683,2024-06-12 10:03:39.709854,CUST-0163,Technology,East,231.05,2,0.3,38.37,2024-06,Wednesday,161.73499999999999,0.237239929514329
ORD-1684,2024-01-16 12:29:10.475237,CUST-0048,Technology,Unknown,158.28,9,0.0,174.62,2024-01,Tuesday,158.28,1.1032347738185495
ORD-1685,2023-01-07 04:59:40.190095,CUST-0116,Furniture,North,65.8,8,0.0,59.48,2023-01,Saturday,65.8,0.903951367781155
ORD-1686,2023-10-08 11:02:43.881940,CUST-0225,Furniture,West,28.93,5,0.1,-32.67,2023-10,Sunday,26.037,-1.2547528517110267
ORD-1687,2023-08-04 02:13:15.997999,CUST-0147,Furniture,West,241.46,2,0.1,91.48,2023-08,Friday,217.31400000000002,0.4209576925554727
ORD-1688,2024-05-24 01:32:55.587793,CUST-0063,Office Supplies,North,258.01,6,0.2,-8.46,2024-05,Friday,206.40800000000002,-0.04098678345800551
ORD-1689,2024-03-13 11:43:47.513756,CUST-0294,Technology,East,195.51,8,0.0,-12.49,2024-03,Wednesday,195.51,-0.06388420029666002
ORD-1690,2024-01-04 11:15:41.870935,CUST-0013,Office Supplies,East,325.21,7,0.1,-52.86,2024-01,Thursday,292.68899999999996,-0.18060125252401016
ORD-1691,2023-03-12 11:31:32.746373,CUST-0189,Office Supplies,East,155.31,8,0.1,5.32,2023-03,Sunday,139.779,0.03806008055573441
ORD-1692,2023-07-02 22:57:19.719859,CUST-0287,Furniture,West,227.33,4,0.0,-43.77,2023-07,Sunday,227.33,-0.19253948005102714
ORD-1693,2023-12-27 10:26:42.801400,CUST-0208,Furniture,North,57.49,14,0.1,63.45,2023-12,Wednesday,51.741,1.226300226126283
ORD-1694,2024-02-19 20:20:17.408704,CUST-0114,Technology,East,292.74,3,0.0,22.48,2024-02,Monday,292.74,0.07679169228667077
ORD-1695,2023-02-11 06:22:30.675337,CUST-0022,Furniture,North,353.96,7,0.0,-51.66,2023-02,Saturday,353.96,-0.14594869476777036
ORD-1696,2024-03-30 15:39:20.980490,CUST-0214,Technology,East,119.52,2,0.1,25.14,2024-03,Saturday,107.568,0.23371262829094155
ORD-1697,2024-09-13 04:12:50.785392,CUST-0171,Office Supplies,North,588.07,14,0.0,89.63,2024-09,Friday,588.07,0.1524138282857483
ORD-1698,2023-12-12 11:06:19.989995,CUST-0054,Technology,Unknown,178.74,5,0.0,127.34,2023-12,Tuesday,178.74,0.7124314646973257
ORD-1699,2023-10-31 02:26:13.986993,CUST-0298,Technology,North,109.13,13,0.0,-77.38,2023-10,Tuesday,109.13,-0.7090625859067168
ORD-1700,2024-08-31 18:13:30.405202,CUST-0126,Office Supplies,South,153.91,7,0.0,-16.7,2024-08,Saturday,153.91,-0.10850497043726853
ORD-1701,2024-12-02 03:36:49.704852,CUST-0277,Furniture,South,228.0,1,0.0,-47.36,2024-12,Monday,228.0,-0.20771929824561403
ORD-1702,2024-04-14 23:45:35.567783,CUST-0204,Technology,West,614.76,4,0.1,51.21,2024-04,Sunday,553.284,0.09255644479146334
ORD-1703,2023-12-04 10:17:20.920460,CUST-0194,Technology,North,127.63,2,0.2,-54.53,2023-12,Monday,102.104,-0.5340633079996866
ORD-1704,2023-01-20 17:16:35.897948,CUST-0169,Technology,South,170.77,6,0.0,93.55,2023-01,Friday,170.77,0.5478128476898753
ORD-1705,2024-11-22 15:44:23.531765,CUST-0152,Furniture,West,206.27,12,0.0,102.22,2024-11,Friday,206.27,0.49556406651476215
ORD-1706,2024-08-31 09:27:38.629314,CUST-0035,Technology,East,55.96,1,0.0,79.09,2024-08,Saturday,55.96,1.4133309506790566
ORD-1707,2023-10-19 18:44:28.934467,CUST-0184,Office Supplies,South,126.4,7,0.3,-13.04,2023-10,Thursday,88.48,-0.147377938517179
ORD-1708,2023-10-11 17:55:29.864932,CUST-0286,Office Supplies,North,152.86,3,0.3,-9.26,2023-10,Wednesday,107.00200000000001,-0.08654043849647669
ORD-1709,2024-06-24 20:03:00.090045,CUST-0057,Furniture,East,138.3,12,0.1,2.6,2024-06,Monday,124.47000000000001,0.02088856752631156
ORD-1710,2024-11-25 05:05:25.962981,CUST-0222,Office Supplies,West,121.7,1,0.0,96.3,2024-11,Monday,121.7,0.791290057518488
ORD-1711,2023-02-28 19:03:55.917958,CUST-0163,Office Supplies,South,267.5,8,0.1,-71.88,2023-02,Tuesday,240.75,-0.2985669781931464
ORD-1712,2024-05-27 08:25:41.570785,CUST-0019,Office Supplies,North,173.58,7,0.1,53.17,2024-05,Monday,156.222,0.3403489905391046
ORD-1713,2023-02-01 09:44:12.726363,CUST-0264,Technology,North,121.52,2,0.3,-26.01,2023-02,Wednesday,85.064,-0.3057697733471269
ORD-1714,2023-01-20 17:16:35.897948,CUST-0282,Technology,North,136.21,7,0.1,4.83,2023-01,Friday,122.58900000000001,0.039399946161564246
ORD-1715,2024-07-01 09:48:32.056028,CUST-0113,Office Supplies,North,243.24,3,0.1,74.17,2024-07,Monday,218.91600000000003,0.33880575197792756
ORD-1716,2024-10-27 17:28:07.443721,CUST-0030,Technology,North,122.6,13,0.3,-60.93,2024-10,Sunday,85.82,-0.7099743649498952
ORD-1717,2024-03-14 14:01:22.841420,CUST-0135,Office Supplies,North,268.64,9,0.0,13.34,2024-03,Thursday,268.64,0.04965753424657535
ORD-1718,2024-05-31 08:50:11.105552,CUST-0067,Furniture,North,276.86,8,0.1,22.27,2024-05,Friday,249.174,0.08937529597791101
ORD-1719,2024-05-16 00:43:56.518259,CUST-0065,Technology,North,178.42,5,0.3,27.76,2024-05,Thursday,124.89399999999998,0.22226848367415575
ORD-1720,2024-01-12 12:04:40.940470,CUST-0292,Furniture,West,179.1,7,0.1,23.81,2024-01,Friday,161.19,0.14771387803213598
ORD-1721,2023-10-31 19:57:57.538769,CUST-0025,Office Supplies,West,262.6,3,0.2,63.4,2023-10,Tuesday,210.08000000000004,0.30178979436405173
ORD-1722,2023-04-24 22:29:14.077038,CUST-0037,Furniture,Unknown,327.44,1,0.2,2.88,2023-04,Monday,261.952,0.010994380649890056
ORD-1723,2023-10-04 19:24:06.123061,CUST-0001,Furniture,East,137.21,1,0.2,51.92,2023-10,Wednesday,109.76800000000001,0.4729975949274834
ORD-1725,2023-06-11 09:51:24.942471,CUST-0141,Office Supplies,West,203.07,2,0.1,47.16,2023-06,Sunday,182.763,0.25803909981779677
ORD-1726,2024-10-15 16:14:38.839419,CUST-0232,Office Supplies,South,77.02,8,0.1,61.67,2024-10,Tuesday,69.318,0.8896679073256586
ORD-1727,2023-04-30 09:57:10.715357,CUST-0136,Furniture,East,251.8,1,0.0,46.92,2023-04,Sunday,251.8,0.1863383637807784
ORD-1728,2024-01-29 07:14:22.631315,CUST-0188,Technology,West,534.65,11,0.0,24.62,2024-01,Monday,534.65,0.04604881698307304
ORD-1729,2023-10-05 12:55:49.674837,CUST-0128,Office Supplies,East,185.64,12,0.2,-46.14,2023-10,Thursday,148.512,-0.3106819650937298
ORD-1730,2024-04-05 20:39:01.170585,CUST-0201,Technology,North,555.9,5,0.1,111.43,2024-04,Friday,500.31,0.22272191241430314
ORD-1731,2024-04-02 05:00:23.411705,CUST-0127,Office Supplies,East,46.11,9,0.0,131.68,2024-04,Tuesday,46.11,2.855779657341141
ORD-1732,2023-07-31 01:48:46.463231,CUST-0257,Furniture,West,237.54,12,0.3,8.44,2023-07,Monday,166.278,0.050758368515377864
ORD-1733,2024-01-28 04:56:47.303651,CUST-0164,Office Supplies,West,119.08,9,0.3,57.38,2024-01,Sunday,83.356,0.6883727626085705
ORD-1734,2024-08-18 23:28:18.249124,CUST-0035,Furniture,South,209.81,2,0.1,-2.86,2024-08,Sunday,188.829,-0.015145978636756005
ORD-1735,2024-08-17 03:38:59.369684,CUST-0194,Office Supplies,West,58.09,7,0.0,-13.21,2024-08,Saturday,58.09,-0.22740574969874333
ORD-1736,2024-01-03 08:58:06.543271,CUST-0191,Office Supplies,East,440.54,11,0.0,33.32,2024-01,Wednesday,440.54,0.07563444863122532
ORD-1737,2024-04-14 23:45:35.567783,CUST-0104,Technology,West,87.97,1,0.3,198.45,2024-04,Sunday,61.57899999999999,3.2226895532567923
ORD-1738,2024-06-10 05:28:29.054527,CUST-0023,Furniture,South,119.1,3,0.0,125.72,2024-06,Monday,119.1,1.055583543240974
ORD-1739,2024-10-28 19:45:42.771385,CUST-0265,Technology,North,199.71,6,0.0,116.73,2024-10,Monday,199.71,0.5844975214060387
ORD-1740,2023-02-04 16:36:58.709354,CUST-0290,Furniture,Unknown,95.3,9,0.1,61.13,2023-02,Saturday,85.77,0.7127200652908943
ORD-1741,2024-02-10 17:13:43.011505,CUST-0260,Office Supplies,South,92.54,10,0.2,-25.05,2024-02,Saturday,74.03200000000001,-0.3383671925653771
ORD-1742,2024-02-07 01:35:05.252626,CUST-0075,Office Supplies,East,199.93,2,0.0,92.21,2024-02,Wednesday,199.93,0.4612114239983994
ORD-1743,2024-04-23 18:06:18.189094,CUST-0072,Technology,North,208.26,7,0.1,-140.53,2024-04,Tuesday,187.434,-0.7497572478845888
ORD-1744,2024-02-22 09:41:19.839919,CUST-0259,Furniture,West,153.81,4,0.1,53.45,2024-02,Thursday,138.429,0.3861185156289506
ORD-1745,2023-10-24 21:26:33.796898,CUST-0188,Furniture,North,297.62,2,0.3,95.87,2023-10,Tuesday,208.334,0.4601745274415122
ORD-1746,2023-06-28 22:32:50.185092,CUST-0173,Office Supplies,West,169.34,3,0.1,39.09,2023-06,Wednesday,152.406,0.2564859651194835
ORD-1747,2024-12-07 15:04:46.343171,CUST-0290,Furniture,West,64.23,6,0.1,129.56,2024-12,Saturday,57.807,2.241251059560261
ORD-1748,2023-06-14 16:44:10.925462,CUST-0045,Furniture,South,22.87,10,0.0,-55.55,2023-06,Wednesday,22.87,-2.428946217752514
ORD-1749,2024-07-10 04:09:14.677338,CUST-0061,Office Supplies,East,170.69,9,0.0,126.04,2024-07,Wednesday,170.69,0.7384146698693539
ORD-1750,2023-03-01 21:21:31.245622,CUST-0083,Furniture,South,59.6,8,0.0,20.54,2023-03,Wednesday,59.6,0.34463087248322144
ORD-1751,2023-03-08 02:21:11.435717,CUST-0123,Furniture,East,315.79,10,0.2,117.05,2023-03,Wednesday,252.63200000000003,0.4633221444630925
ORD-1752,2023-06-20 21:43:51.115557,CUST-0016,Technology,East,4.18,14,0.0,91.21,2023-06,Tuesday,4.18,21.820574162679424
ORD-1753,2023-11-28 22:49:24.282141,CUST-0066,Office Supplies,South,265.17,11,0.3,120.84,2023-11,Tuesday,185.619,0.6510109417678147
ORD-1754,2023-09-26 01:03:23.501750,CUST-0145,Furniture,North,77.92,9,0.0,88.53,2023-09,Tuesday,77.92,1.136165297741273
ORD-1755,2023-10-28 04:19:19.779889,CUST-0162,Office Supplies,North,306.04,4,0.0,71.52,2023-10,Saturday,306.04,0.23369494183766826
ORD-1756,2023-12-11 08:48:44.662331,CUST-0234,Technology,East,74.26,12,0.0,111.97,2023-12,Monday,74.26,1.5078103959062752
ORD-1757,2023-01-03 04:35:10.655327,CUST-0144,Office Supplies,West,618.09,4,0.1,33.33,2023-01,Tuesday,556.2810000000001,0.05991576199798302
ORD-1758,2023-05-01 03:28:54.267133,CUST-0188,Office Supplies,North,599.33,9,0.2,66.14,2023-05,Monday,479.46400000000006,0.13794570603840955
ORD-1759,2023-10-10 15:37:54.537268,CUST-0013,Furniture,North,406.15,8,0.0,29.78,2023-10,Tuesday,406.15,0.07332266404037918
ORD-1760,2024-09-11 08:23:31.905952,CUST-0184,Office Supplies,West,262.71,12,0.0,-11.15,2024-09,Wednesday,262.71,-0.04244223668684101
ORD-1761,2023-02-24 18:39:26.383191,CUST-0111,Office Supplies,South,27.95,2,0.3,61.62,2023-02,Friday,19.564999999999998,3.1495016611295683
ORD-1762,2024-02-09 14:56:07.683841,CUST-0290,Technology,North,58.63,8,0.0,41.8,2024-02,Friday,58.63,0.7129455909943714
ORD-1763,2023-02-23 07:35:59.279639,CUST-0295,Furniture,South,103.28,1,0.1,105.42,2023-02,Thursday,92.952,1.1341337464497805
ORD-1764,2024-08-24 10:56:14.887443,CUST-0215,Technology,North,79.77,9,0.0,18.46,2024-08,Saturday,79.77,0.2314153190422465
ORD-1765,2024-05-27 17:11:33.346673,CUST-0120,Office Supplies,North,269.03,9,0.0,-15.64,2024-05,Monday,269.03,-0.058134780507750075
ORD-1766,2023-11-30 18:38:43.161580,CUST-0055,Office Supplies,East,94.84,13,0.2,104.58,2023-11,Thursday,75.872,1.3783741037536905
ORD-1767,2024-07-27 16:50:39.919959,CUST-0027,Office Supplies,West,266.46,8,0.3,33.8,2024-07,Saturday,186.52199999999996,0.18121186776894954
ORD-1768,2024-04-22 15:48:42.861430,CUST-0118,Furniture,South,291.89,11,0.2,-17.47,2024-04,Monday,233.512,-0.07481414231388536
ORD-1769,2023-09-13 06:18:11.345672,CUST-0221,Furniture,East,413.6,5,0.2,113.34,2023-09,Wednesday,330.88000000000005,0.3425411025145067
ORD-1770,2023-01-30 13:54:53.846923,CUST-0231,Technology,East,506.83,5,0.1,85.61,2023-01,Monday,456.147,0.18768072573095954
ORD-1771,2023-07-07 08:07:41.030515,CUST-0053,Office Supplies,West,238.18,13,0.1,140.93,2023-07,Friday,214.36200000000002,0.6574392849478918
ORD-1772,2024-12-02 03:36:49.704852,CUST-0295,Office Supplies,East,499.23,3,0.2,9.55,2024-12,Monday,399.384,0.023911824209282295
ORD-1773,2023-10-25 06:12:25.572786,CUST-0233,Office Supplies,South,130.15,5,0.0,1.15,2023-10,Wednesday,130.15,0.008835958509412215
ORD-1774,2023-09-16 13:10:57.328664,CUST-0158,Office Supplies,South,217.23,4,0.0,-35.19,2023-09,Saturday,217.23,-0.16199419969617457
ORD-1775,2024-12-09 02:08:13.446723,CUST-0269,Furniture,West,512.14,1,0.0,-4.01,2024-12,Monday,512.14,-0.007829890264380834
ORD-1776,2024-07-18 13:44:05.522761,CUST-0021,Furniture,East,266.91,9,0.0,6.82,2024-07,Thursday,266.91,0.025551684088269452
ORD-1777,2023-09-30 01:27:53.036518,CUST-0053,Furniture,North,98.7,10,0.0,70.98,2023-09,Saturday,98.7,0.7191489361702128
ORD-1778,2024-01-09 05:11:54.957478,CUST-0275,Technology,North,191.0,14,0.1,-25.76,2024-01,Tuesday,171.9,-0.1498545666084933
ORD-1779,2024-05-29 13:00:52.226113,CUST-0281,Technology,Unknown,623.44125,4,0.2,-9.8,2024-05,Wednesday,498.753,-0.019649004617516088
ORD-1780,2023-09-15 19:39:13.776888,CUST-0214,Technology,North,32.09,3,0.1,131.8,2023-09,Friday,28.881000000000004,4.563553893563242
ORD-1781,2023-06-21 15:15:34.667333,CUST-0031,Office Supplies,West,141.59,6,0.0,-145.86,2023-06,Wednesday,141.59,-1.0301574969983756
ORD-1782,2024-02-22 00:55:28.064032,CUST-0183,Furniture,West,623.44125,1,0.0,58.82,2024-02,Thursday,623.44125,0.09434730217161602
ORD-1783,2023-05-25 05:55:51.475737,CUST-0023,Office Supplies,Unknown,297.61,5,0.2,-47.42,2023-05,Thursday,238.08800000000002,-0.19917005476966498
ORD-1784,2024-07-21 20:36:51.505752,CUST-0032,Technology,North,257.48,7,0.3,-18.32,2024-07,Sunday,180.236,-0.10164451053063761
ORD-1786,2023-10-21 14:33:47.813906,CUST-0010,Furniture,East,124.24,10,0.0,34.29,2023-10,Saturday,124.24,0.27599806825499035
ORD-1787,2023-12-07 17:10:06.903451,CUST-0054,Office Supplies,North,122.34,9,0.0,189.42,2023-12,Thursday,122.34,1.548307994114762
ORD-1788,2024-04-12 01:38:41.360680,CUST-0052,Office Supplies,North,168.49,12,0.0,67.61,2024-04,Friday,168.49,0.40127010505074484
ORD-1789,2024-10-03 15:01:10.235117,CUST-0148,Office Supplies,West,365.53,6,0.0,-19.78,2024-10,Thursday,365.53,-0.05411320548245015
ORD-1790,2023-11-27 03:00:05.402701,CUST-0160,Office Supplies,West,369.51,2,0.0,63.46,2023-11,Monday,369.51,0.17174095423669183
ORD-1791,2024-04-01 02:42:48.084042,CUST-0014,Office Supplies,West,282.67,8,0.1,97.8,2024-04,Monday,254.40300000000002,0.3844294288982441
ORD-1792,2024-01-28 22:28:30.855427,CUST-0178,Technology,East,185.31,8,0.2,61.32,2024-01,Sunday,148.24800000000002,0.41363121256273266
ORD-1793,2023-12-09 21:45:17.558779,CUST-0053,Technology,East,18.53,1,0.2,17.08,2023-12,Saturday,14.824000000000002,1.1521856449001617
ORD-1794,2024-11-21 04:40:56.428214,CUST-0022,Furniture,West,462.43,12,0.0,-71.46,2024-11,Thursday,462.43,-0.15453149665895377
ORD-1795,2024-07-10 04:09:14.677338,CUST-0030,Furniture,North,333.06,1,0.1,10.65,2024-07,Wednesday,299.754,0.03552913388978963
ORD-1796,2024-07-12 08:44:25.332666,CUST-0191,Furniture,East,467.81,1,0.0,130.06,2024-07,Friday,467.81,0.27801885380817
ORD-1797,2023-11-08 12:01:04.832416,CUST-0260,Furniture,West,106.68,12,0.1,-17.8,2023-11,Wednesday,96.01200000000001,-0.18539349248010664
ORD-1798,2024-05-21 12:11:53.156578,CUST-0205,Technology,South,126.56,4,0.1,5.29,2024-05,Tuesday,113.90400000000001,0.04644261834527321
ORD-1799,2024-04-20 19:59:23.981991,CUST-0059,Furniture,North,623.44125,4,0.1,89.6,2024-04,Saturday,561.097125,0.15968714863759104
ORD-1800,2023-08-05 04:30:51.325662,CUST-0264,Furniture,North,38.29,8,0.3,67.18,2023-08,Saturday,26.802999999999997,2.506435846733575
ORD-1801,2023-09-18 09:00:16.208104,CUST-0012,Technology,West,307.4,1,0.3,-48.59,2023-09,Monday,215.17999999999998,-0.22581094897295292
ORD-1802,2024-03-07 06:44:07.323661,CUST-0119,Office Supplies,North,414.99,10,0.1,23.48,2024-03,Thursday,373.49100000000004,0.06286630735412634
ORD-1803,2023-08-19 10:19:30.585292,CUST-0290,Furniture,East,25.91,3,0.3,114.42,2023-08,Saturday,18.137,6.308650824281854
ORD-1804,2023-01-22 04:20:03.001500,CUST-0248,Furniture,South,192.33,11,0.2,31.59,2023-01,Sunday,153.86400000000003,0.20531118390266725
ORD-1806,2023-02-16 09:04:35.537768,CUST-0075,Technology,North,60.22,9,0.1,119.27,2023-02,Thursday,54.198,2.200634709767888
ORD-1807,2023-09-26 09:49:15.277638,CUST-0204,Furniture,West,324.96,10,0.1,-25.66,2023-09,Tuesday,292.464,-0.08773729416270036
ORD-1809,2024-11-26 16:08:53.066533,CUST-0079,Office Supplies,North,237.19,9,0.0,69.46,2024-11,Tuesday,237.19,0.2928453982039715
ORD-1810,2024-02-20 13:52:00.960480,CUST-0241,Office Supplies,West,113.88,7,0.2,-62.26,2024-02,Tuesday,91.104,-0.6833948015454865
ORD-1811,2024-03-25 21:43:07.893946,CUST-0154,Technology,East,7.5,13,0.0,16.62,2024-03,Monday,7.5,2.216
ORD-1812,2023-07-11 17:18:02.341170,CUST-0274,Furniture,North,123.87,12,0.2,62.77,2023-07,Tuesday,99.096,0.6334261726003068
ORD-1813,2023-07-09 21:28:43.461730,CUST-0096,Office Supplies,Unknown,120.68,8,0.0,-7.34,2023-07,Sunday,120.68,-0.06082200861783228
ORD-1814,2023-07-21 05:10:28.514257,CUST-0214,Technology,South,324.55,1,0.0,65.29,2023-07,Friday,324.55,0.20117085194885226
ORD-1815,2024-12-25 21:17:55.137568,CUST-0294,Technology,East,328.37,5,0.3,-6.01,2024-12,Wednesday,229.85899999999998,-0.026146463701660586
ORD-1816,2023-03-28 04:23:39.109554,CUST-0209,Technology,West,220.23,14,0.0,-6.68,2023-03,Tuesday,220.23,-0.030331925714026247
ORD-1817,2024-04-21 04:45:15.757878,CUST-0088,Furniture,South,119.18,2,0.0,74.65,2024-04,Sunday,119.18,0.6263634838060077
