Order_ID,Order_Date,Customer_ID,Category,Region,Sales,Quantity,Discount,Profit
ORD-832,2024-02-27 03:37:32.926463,CUST-0173,Office Supplies,South,174.9,7,,-2.56
ORD-833,2024-03-09 02:33:26.203101,CUST-0160,furniture,,19.62,7,0.0,-51.88
ORD-834,2024-03-28 02:18:18.549274,CUST-0164,Office Supplies,North,124.85,5,0.0,16.85
ORD-835,2023-09-25 07:31:39.949974,CUST-0188,TECH,South,468.67,1,0.0,117.0
ORD-836,2023-03-27 10:51:55.557778,CUST-0191,TECH,North,342.09,14,0.0,-6.53
ORD-837,2024-11-12 10:20:13.806903,CUST-0256,Technology,North,74.72,2,0.3,-6.86
ORD-838,2023-08-28 22:11:56.758379,CUST-0183,Office Supplies,West,320.85,13,,39.46
ORD-839,2023-10-01 21:17:11.915957,CUST-0117,Furniture,East,351.79,9,0.3,-40.63
ORD-840,2023-08-03 08:41:32.446223,CUST-0282,furniture,West,,8,0.1,90.21
ORD-841,2024-01-12 20:50:32.716358,CUST-0196,Furniture,North,276.55,8,0.0,-34.9
ORD-842,2024-02-05 14:31:38.149074,CUST-0034,furniture,East,161.52,10,0.0,12.64
ORD-843,2023-12-15 00:27:22.421210,CUST-0052,Office Supplies,East,413.34,1,0.0,182.33
ORD-844,2023-06-29 07:18:41.960980,CUST-0112,Office Supplies,East,383.62,6,0.2,-38.55
ORD-845,2023-11-30 01:06:59.609804,CUST-0252,TECH,North,536.41,9,0.1,118.34
ORD-846,2024-04-10 23:21:06.033016,CUST-0082,Technology,,429.27,8,,37.27
ORD-847,2024-04-02 13:46:15.187593,CUST-0232,Office Supplies,,70.02,3,0.3,45.74
ORD-848,2024-07-17 02:40:38.419209,CUST-0227,Office Supplies,West,163.97,4,0.0,-18.56
ORD-849,2024-03-13 02:57:55.737868,CUST-0233,Office Supplies,South,4.5,3,0.0,77.93
ORD-850,2024-09-04 01:06:16.388194,CUST-0221,Technology,North,78.84,6,0.2,8.04
ORD-851,2024-03-10 22:22:45.082541,CUST-0042,Office Supplies,West,100.09,14,0.0,-38.87
ORD-852,2023-03-03 17:10:50.125062,CUST-0021,TECH,North,132.21,9,0.2,117.34
ORD-853,2024-06-01 02:21:54.657328,CUST-0042,furniture,East,494.25,8,0.1,6.85
ORD-854,2023-12-12 02:20:28.214107,CUST-0113,Office Supplies,South,311.06,13,0.0,-81.56
ORD-855,2023-10-17 22:55:10.055027,CUST-0105,Technology,West,401.09,10,0.1,13.88
ORD-856,2023-08-20 03:51:14.137068,CUST-0192,Office Supplies,West,362.19,4,0.1,78.48
ORD-857,2024-03-20 10:15:11.255627,CUST-0017,Office Supplies,North,139.04,2,0.3,68.9
ORD-858,2024-07-16 09:08:54.867433,CUST-0120,TECH,West,412.79,13,0.0,-8.45
ORD-859,2023-01-11 05:24:09.724862,CUST-0129,Furniture,East,127.92,8,0.3,-28.65
ORD-860,2024-03-09 20:05:09.754877,CUST-0130,Office Supplies,North,551.91,8,0.2,-51.97
ORD-861,2024-06-11 16:31:56.158079,CUST-0060,Office Supplies,East,118.98,14,0.2,28.63
ORD-862,2023-05-04 10:21:40.250125,CUST-0048,Office Supplies,North,,12,0.0,39.06
ORD-863,2024-09-02 05:16:57.508754,CUST-0029,Office Supplies,West,244.46,11,0.1,72.54
ORD-864,2024-07-08 17:05:47.573786,CUST-0097,Technology,North,36.18,6,0.1,21.06
ORD-865,2024-05-21 20:57:44.932466,CUST-0010,Technology,North,125.86,14,0.1,19.28
ORD-866,2024-11-08 18:41:36.048024,CUST-0242,Technology,West,198.23,8,0.2,13.29
ORD-867,2024-05-13 11:22:54.087043,CUST-0232,Furniture,North,103.15,9,0.1,39.16
ORD-868,2023-07-02 05:25:36.168084,CUST-0277,Office Supplies,North,154.77,13,0.3,21.98
ORD-869,2024-09-05 12:09:43.491745,CUST-0284,Furniture,North,422.62,1,0.0,86.35
ORD-870,2023-07-06 05:50:05.702851,CUST-0203,Office Supplies,North,129.42,9,0.3,48.65
ORD-871,2024-05-07 23:54:57.448724,CUST-0247,Office Supplies,South,39.57,2,0.0,36.48
ORD-872,2023-03-20 21:06:23.591795,CUST-0290,Furniture,East,16.93,14,0.3,27.5
ORD-873,2024-04-28 12:02:31.275637,CUST-0264,Office Supplies,West,187.48,13,,-26.51
ORD-874,2024-02-26 18:51:41.150575,CUST-0214,Furniture,South,189.75,1,0.0,29.96
ORD-875,2024-10-29 04:31:34.547273,CUST-0200,TECH,West,821.37,8,0.1,-8.79
ORD-876,2024-02-04 03:28:11.045522,CUST-0079,TECH,East,227.24,8,0.2,50.79
ORD-877,2024-04-10 14:35:14.257128,CUST-0173,Technology,West,200.05,11,0.0,17.47
ORD-878,2024-06-09 03:10:53.726863,CUST-0069,TECH,East,139.84,4,0.1,129.86
ORD-879,2024-10-22 23:31:54.357178,CUST-0087,Technology,East,193.23,8,0.0,-45.72
ORD-880,2023-06-12 03:23:08.494247,CUST-0101,Office Supplies,,563.04,7,0.3,-156.03
ORD-881,2023-11-16 12:50:03.901950,CUST-0008,Furniture,North,562.09,13,0.3,46.06
ORD-882,2024-03-16 01:04:49.944972,CUST-0200,Technology,West,255.35,2,0.2,-8.59
ORD-883,2023-03-02 14:53:14.797398,CUST-0087,Technology,,64.71,5,0.2,39.66
ORD-884,2023-02-02 20:47:39.829914,CUST-0043,Technology,South,212.21,14,0.2,-44.14
ORD-885,2023-09-18 09:00:16.208104,CUST-0109,Technology,West,46.8,10,0.0,144.54
ORD-886,2024-11-17 21:48:10.445222,CUST-0152,Office Supplies,East,367.12,4,0.1,6.81
ORD-887,2024-07-21 11:50:59.729864,CUST-0017,Technology,South,142.06,3,0.1,-12.48
ORD-888,2023-01-14 21:02:47.483741,CUST-0133,TECH,North,25.61,1,,143.43
ORD-889,2024-02-24 14:16:30.495247,CUST-0148,Office Supplies,North,105.04,5,0.2,80.42
ORD-890,2024-06-22 06:41:57.658829,CUST-0277,Technology,South,271.99,10,0.1,113.37
ORD-891,2023-03-04 19:28:25.452726,CUST-0232,Office Supplies,North,454.43,8,0.2,19.67
ORD-892,2023-08-27 02:22:37.878939,CUST-0228,Technology,West,219.51,12,0.0,32.81
ORD-893,2023-10-02 23:34:47.243621,CUST-0139,Technology,North,322.68,9,0.2,-5.8
ORD-894,2024-03-29 22:07:37.428714,CUST-0211,Furniture,West,429.75,7,0.1,-12.81
ORD-895,2024-08-29 13:38:19.749874,CUST-0028,Technology,North,309.82,12,0.0,53.89
ORD-896,2024-01-30 18:17:49.734867,CUST-0051,Furniture,North,316.52,11,0.1,7.89
ORD-897,2024-09-06 14:27:18.819409,CUST-0261,Technology,East,171.46,1,0.2,163.25
ORD-898,2023-06-23 11:04:53.546773,CUST-0261,Office Supplies,West,203.67,1,0.1,80.55
ORD-899,2023-06-16 03:47:38.029014,CUST-0008,Technology,West,208.15,1,0.1,143.0
ORD-900,2023-10-30 08:54:30.435217,CUST-0138,Furniture,West,54.68,2,0.2,-103.72
ORD-901,2023-11-23 11:21:27.643821,CUST-0038,Technology,North,206.55,1,0.2,143.73
ORD-902,2024-05-20 09:54:17.828914,CUST-0111,Office Supplies,West,108.18,4,0.3,-113.1
ORD-903,2024-12-16 00:39:37.188594,CUST-0220,furniture,South,183.0,10,0.0,-45.65
ORD-904,2024-01-09 22:43:38.509254,CUST-0223,TECH,East,351.68,9,,-75.16
ORD-905,2023-05-21 23:03:05.492746,CUST-0136,TECH,North,94.07,12,0.1,44.58
ORD-906,2024-12-29 21:42:24.672336,CUST-0256,Technology,South,238.69,4,0.2,28.91
ORD-907,2023-05-07 17:14:26.233116,CUST-0049,Technology,North,280.78,13,0.2,77.7
ORD-908,2023-03-11 00:28:05.642821,CUST-0292,Furniture,West,297.48,4,0.0,24.69
ORD-909,2023-07-04 01:14:55.047523,CUST-0078,Office Supplies,South,,7,0.0,103.51
ORD-910,2024-03-19 07:57:35.927963,CUST-0105,Office Supplies,West,287.05,14,0.2,-25.96
ORD-911,2024-07-13 02:16:08.884442,CUST-0169,Technology,East,499.07,11,0.1,104.89
ORD-912,2024-05-23 08:01:12.036018,CUST-0217,TECH,West,368.83,9,0.2,28.16
ORD-913,2024-06-06 22:35:43.071535,,Furniture,East,218.91,7,0.1,171.35
ORD-914,2023-10-28 13:05:11.555777,CUST-0190,TECH,South,355.87,1,0.0,82.31
ORD-915,2023-12-05 21:20:48.024012,CUST-0255,Technology,East,19.78,1,0.0,11.78
ORD-916,2023-12-07 17:10:06.903451,CUST-0266,Technology,South,323.25,4,0.2,27.96
ORD-917,2024-02-21 07:23:44.512256,CUST-0149,Furniture,South,25.16,4,0.0,-30.55
ORD-918,2023-02-18 13:39:46.193096,CUST-0164,Furniture,East,54.24,1,0.2,51.56
ORD-919,2023-01-21 19:34:11.225612,CUST-0140,Office Supplies,North,253.33,6,0.0,11.75
ORD-920,2024-07-30 14:57:34.127063,CUST-0258,Technology,East,157.53,10,0.2,73.45
ORD-921,2023-09-07 18:50:14.707353,CUST-0269,Furniture,West,113.99,2,0.0,-50.28
ORD-922,2023-09-03 00:54:01.620810,CUST-0181,Office Supplies,East,200.65,11,0.0,10.22
ORD-923,2023-03-04 19:28:25.452726,CUST-0160,furniture,South,89.14,5,0.2,-39.57
ORD-924,2024-11-07 07:38:08.944472,CUST-0288,furniture,,135.9,8,0.1,-35.84
ORD-925,2023-10-25 06:12:25.572786,CUST-0288,TECH,East,289.34,3,0.0,66.36
ORD-926,2024-03-03 23:51:21.340670,CUST-0226,Office Supplies,East,16.16,9,,97.47
ORD-927,2023-01-29 20:23:10.295147,CUST-0011,Office Supplies,North,56.37,7,0.0,-109.95
ORD-928,2023-11-20 04:28:41.660830,CUST-0010,Technology,East,155.06,9,0.1,141.71
ORD-929,2024-03-27 08:46:34.997498,CUST-0271,Office Supplies,South,531.81,1,0.0,114.25
ORD-930,2023-03-15 18:24:18.729364,,Furniture,North,320.62,5,0.0,-50.8
ORD-931,2023-10-06 15:13:25.002501,CUST-0183,Office Supplies,West,277.54,12,0.1,79.61
ORD-932,2024-04-02 05:00:23.411705,CUST-0153,Office Supplies,South,396.15,13,0.0,2.39
ORD-933,2024-09-12 10:41:07.233616,CUST-0124,Office Supplies,West,143.32,3,0.2,24.11
ORD-934,2024-04-01 11:28:39.859929,CUST-0114,Office Supplies,South,395.56,4,0.0,66.12
ORD-935,2024-09-06 05:41:27.043521,CUST-0278,Office Supplies,South,127.46,4,0.2,58.8
ORD-936,2024-07-21 20:36:51.505752,CUST-0213,Furniture,East,252.39,11,0.0,-4.38
ORD-937,2024-06-18 15:03:19.899949,CUST-0172,Technology,East,79.33,12,0.0,-4.63
ORD-938,2024-06-04 09:14:40.640320,CUST-0288,Office Supplies,,514.96,7,0.0,-1.09
ORD-939,2023-01-17 19:09:41.690845,CUST-0174,Technology,South,151.48,10,0.2,98.57
ORD-940,2024-04-03 16:03:50.515257,CUST-0113,Furniture,East,108.78,11,0.1,-81.71
ORD-941,2024-04-29 23:05:58.379189,CUST-0122,Office Supplies,South,302.59,8,0.3,20.29
ORD-942,2024-07-19 16:01:40.850425,CUST-0032,Technology,West,131.89,11,0.1,124.35
ORD-943,2024-03-01 19:16:10.685342,CUST-0222,Office Supplies,East,109.55,10,0.2,72.22
ORD-944,2024-06-09 03:10:53.726863,CUST-0119,Office Supplies,South,43.68,5,0.1,93.06
ORD-945,2024-07-14 22:05:27.763881,CUST-0039,Office Supplies,East,276.27,13,0.0,21.12
ORD-946,2024-05-24 19:04:39.139569,CUST-0268,TECH,South,253.97,13,0.0,-39.81
ORD-947,2024-08-03 06:36:11.885942,CUST-0233,Office Supplies,East,116.99,12,0.1,33.34
ORD-948,2024-11-28 03:12:20.170085,CUST-0018,Office Supplies,North,70.4,10,0.1,-11.34
ORD-949,2024-04-13 03:56:16.688344,CUST-0149,Technology,East,504.11,7,0.0,163.84
ORD-950,2023-08-28 04:40:13.206603,CUST-0149,Office Supplies,North,463.17,3,0.2,20.51
ORD-951,2023-06-21 15:15:34.667333,CUST-0126,Office Supplies,North,223.39,3,0.1,68.25
ORD-952,2024-12-22 14:25:09.154577,CUST-0238,Office Supplies,East,503.96,3,0.1,132.14
ORD-953,2023-12-21 05:27:02.611305,CUST-0135,Technology,West,669.57,12,0.0,-35.8
ORD-954,2024-01-13 23:08:08.044022,CUST-0151,Office Supplies,West,294.42,4,0.1,-106.78
ORD-955,2024-05-09 02:12:32.776388,CUST-0236,Furniture,East,105.52,6,0.0,59.4
ORD-956,2023-09-26 09:49:15.277638,CUST-0224,Office Supplies,South,3227.25,5,0.0,70.7
ORD-957,2023-10-13 22:30:40.520260,CUST-0203,furniture,West,81.58,8,0.2,5.15
ORD-958,2023-12-20 03:09:27.283641,CUST-0256,Furniture,North,525.4,14,0.0,-39.38
ORD-959,2023-05-11 08:53:03.991995,CUST-0086,TECH,West,164.27,14,0.0,48.59
ORD-960,2023-12-21 14:12:54.387193,CUST-0150,Office Supplies,West,538.82,12,0.0,28.58
ORD-961,2024-06-06 13:49:51.295647,CUST-0235,TECH,East,361.87,13,0.1,49.33
ORD-962,2023-09-01 13:50:34.517258,CUST-0022,TECH,West,289.7,5,0.0,-37.98
ORD-963,2023-05-16 20:21:00.630315,CUST-0285,Office Supplies,West,740.24,11,0.0,49.49
ORD-964,2024-01-12 12:04:40.940470,CUST-0269,Furniture,North,119.03,12,0.1,79.17
ORD-965,2024-02-23 03:13:03.391695,CUST-0258,Furniture,South,101.37,5,0.1,-60.35
ORD-966,2024-05-15 15:58:04.742371,CUST-0029,Furniture,North,240.08,14,,117.62
ORD-967,2023-09-04 11:57:28.724362,CUST-0213,Technology,East,399.31,10,0.0,45.27
ORD-968,2023-02-02 12:01:48.054027,CUST-0283,Office Supplies,East,22.08,2,0.0,81.06
ORD-969,2024-09-02 05:16:57.508754,CUST-0050,Office Supplies,East,357.78,12,0.1,-46.74
ORD-970,2023-09-12 12:46:27.793896,CUST-0095,Office Supplies,East,74.33,11,0.0,70.96
ORD-971,2024-05-03 23:30:27.913956,CUST-0088,TECH,West,11.25,11,0.3,-68.68
ORD-972,2024-03-14 14:01:22.841420,CUST-0044,Furniture,East,348.12,5,0.1,-26.89
ORD-973,2023-07-16 20:00:07.203601,CUST-0278,Furniture,East,711.12,12,0.0,45.8
ORD-974,2023-09-24 22:45:48.174087,CUST-0171,Furniture,East,128.24,7,0.2,13.44
ORD-975,2023-11-13 23:29:01.470735,CUST-0189,TECH,East,303.3,2,0.0,31.65
ORD-976,2023-01-15 14:34:31.035517,CUST-0184,Technology,East,486.38,14,,145.64
ORD-977,2023-09-27 20:52:42.381190,CUST-0003,Office Supplies,East,404.22,13,0.3,30.71
ORD-978,2024-09-22 16:05:16.958479,CUST-0191,Furniture,West,316.14,6,0.1,72.58
ORD-979,2024-12-11 15:29:15.877938,CUST-0118,Office Supplies,West,502.27,7,0.0,25.99
ORD-980,2023-07-02 22:57:19.719859,CUST-0019,Furniture,East,205.39,5,0.0,24.22
ORD-981,2023-12-16 20:16:41.300650,CUST-0023,TECH,West,262.67,9,0.0,-28.7
ORD-982,2024-03-02 12:47:54.237118,,Technology,West,42.53,14,0.0,52.09
ORD-983,2024-03-22 23:36:13.686843,CUST-0295,Office Supplies,East,486.58,4,0.1,182.13
ORD-984,2023-12-05 21:20:48.024012,CUST-0108,furniture,East,27.46,14,,35.27
ORD-985,2024-09-29 23:22:32.476238,CUST-0281,Furniture,West,29.05,14,0.1,13.98
ORD-986,2023-06-17 23:36:56.908454,CUST-0128,Technology,North,34.49,13,0.2,98.41
ORD-987,2023-09-24 22:45:48.174087,CUST-0229,furniture,East,1164.62,10,0.2,91.37
ORD-988,2023-10-02 06:03:03.691845,CUST-0111,Office Supplies,East,169.45,1,0.3,56.34
ORD-989,2023-12-04 10:17:20.920460,CUST-0136,Technology,South,280.64,14,0.0,11.5
ORD-990,2023-11-28 14:03:32.506253,CUST-0186,Office Supplies,West,291.99,8,0.1,98.67
ORD-991,2024-07-31 08:29:17.678839,CUST-0144,Office Supplies,East,,8,0.2,37.26
ORD-992,2024-07-27 08:04:48.144072,CUST-0072,Furniture,South,313.93,7,0.3,84.83
ORD-993,2024-04-10 23:21:06.033016,CUST-0129,Office Supplies,South,218.28,8,,-19.16
ORD-994,2023-05-23 01:20:40.820410,CUST-0261,Technology,West,103.68,2,0.2,-5.2
ORD-995,2024-08-13 12:00:21.610805,CUST-0003,TECH,West,300.04,3,0.0,35.81
ORD-996,2023-11-19 02:11:06.333166,CUST-0104,Technology,East,171.65,9,0.1,-44.11
ORD-997,2023-04-04 02:55:02.851425,CUST-0224,furniture,East,310.52,1,0.0,7.81
ORD-998,2023-09-16 13:10:57.328664,CUST-0010,furniture,North,83.46,8,0.1,-46.77
ORD-999,2024-11-02 04:56:04.082041,CUST-0231,Furniture,East,205.66,8,0.1,-62.69
ORD-1000,2024-12-10 21:57:32.326163,CUST-0219,Office Supplies,West,231.25,7,0.2,176.16
ORD-1001,2023-06-13 23:12:27.373686,CUST-0066,Furniture,South,629.72,13,,-6.54
ORD-1002,2023-01-04 06:52:45.982991,CUST-0112,Technology,South,404.19,14,0.2,-1.26
ORD-1003,2023-10-28 13:05:11.555777,CUST-0013,TECH,East,363.97,11,0.0,34.81
ORD-1004,2023-10-19 01:12:45.382691,CUST-0086,Furniture,North,582.22,5,0.0,-33.7
ORD-1005,2024-04-06 22:56:36.498249,CUST-0234,Technology,West,142.02,4,0.3,-0.1
ORD-1006,2024-04-10 05:49:22.481240,CUST-0090,Technology,South,146.33,10,0.0,140.06
ORD-1007,2023-11-16 21:35:55.677838,CUST-0054,Office Supplies,West,184.95,10,0.0,51.49
ORD-1008,2024-01-11 09:47:05.612806,CUST-0012,Office Supplies,East,365.93,13,0.0,89.16
ORD-1009,2024-02-22 00:55:28.064032,CUST-0209,Office Supplies,East,184.49,10,0.1,124.42
ORD-1010,2024-01-06 15:50:52.526263,CUST-0014,Furniture,West,220.78,14,0.0,42.64
ORD-1011,2024-10-28 02:13:59.219609,CUST-0121,Furniture,West,549.86,10,,16.73
ORD-1012,2023-05-17 05:06:52.406203,CUST-0020,Furniture,South,129.22,6,,-56.03
ORD-1013,2024-02-02 07:38:52.166083,CUST-0075,Office Supplies,North,73.64,12,,7.03
ORD-1014,2023-02-22 22:50:07.503751,CUST-0243,Furniture,West,158.35,11,0.0,20.25
ORD-1015,2023-03-23 10:27:26.023011,CUST-0223,furniture,West,118.76,1,,-18.44
ORD-1016,2024-04-05 20:39:01.170585,CUST-0070,Office Supplies,East,332.75,13,,122.71
ORD-1017,2023-03-06 06:31:52.556278,CUST-0211,Technology,South,21.32,5,,96.14
ORD-1018,2024-10-20 01:25:00.150075,CUST-0101,Office Supplies,South,,14,0.2,89.13
ORD-1019,2023-11-08 03:15:13.056528,CUST-0186,Office Supplies,,121.11,4,0.2,23.03
ORD-1020,2024-04-21 13:31:07.533766,CUST-0132,TECH,South,48.7,4,0.0,-31.98
ORD-1021,2023-01-23 15:23:30.105052,CUST-0111,Furniture,East,313.95,7,0.3,109.68
ORD-1022,2024-03-28 19:50:02.101050,CUST-0132,Office Supplies,East,570.56,9,0.0,50.12
ORD-1023,2024-11-16 10:44:43.341670,CUST-0020,Technology,North,237.79,8,0.0,76.38
ORD-1024,2023-10-29 15:22:46.883441,CUST-0024,Furniture,South,38.47,11,,67.15
ORD-1025,2023-10-17 22:55:10.055027,CUST-0227,Furniture,East,,13,0.1,48.64
ORD-1026,2023-09-09 05:53:41.810905,CUST-0154,Office Supplies,East,45.11,14,0.0,149.98
ORD-1027,2024-06-25 22:20:35.417708,CUST-0293,Furniture,South,124.53,12,,-9.44
ORD-1028,2024-12-13 20:04:26.533266,CUST-0230,Office Supplies,East,445.28,8,,11.46
ORD-1029,2024-08-19 08:14:10.025012,CUST-0202,Furniture,West,142.7,5,0.0,128.47
ORD-1030,2023-02-07 23:29:44.692346,CUST-0038,furniture,North,213.36,6,0.3,34.92
ORD-1031,2024-02-14 17:38:12.546273,CUST-0260,Technology,East,245.51,2,0.0,22.44
ORD-1032,2023-07-06 05:50:05.702851,CUST-0188,Technology,East,120.54,13,0.0,14.82
ORD-1033,2023-05-21 05:31:21.940970,CUST-0057,Technology,South,296.64,11,0.0,70.76
ORD-1034,2023-05-28 12:48:37.458729,CUST-0020,furniture,North,52.68,14,0.0,16.24
ORD-1035,2023-10-28 04:19:19.779889,CUST-0273,Furniture,,406.47,3,0.0,9.51
ORD-1036,2023-07-08 19:11:08.134067,CUST-0119,furniture,West,72.94,5,0.0,69.77
ORD-1037,2023-06-23 11:04:53.546773,CUST-0071,Technology,East,102.54,2,,35.6
ORD-1038,2023-09-16 13:10:57.328664,CUST-0004,Technology,North,171.21,3,0.2,-30.57
ORD-1039,2024-11-19 17:37:29.324662,CUST-0221,Office Supplies,West,289.65,4,0.3,31.92
ORD-1040,2024-09-01 02:59:22.181090,CUST-0014,Furniture,East,245.84,6,0.2,113.67
ORD-1041,2024-11-22 06:58:31.755877,CUST-0003,Office Supplies,South,32.38,5,0.0,75.92
ORD-1042,2023-10-09 04:34:27.433716,CUST-0216,Technology,East,140.12,10,,121.08
ORD-1043,2024-06-17 03:59:52.796398,CUST-0229,Furniture,East,37.95,4,0.3,-13.88
ORD-1044,2024-01-17 23:32:37.578789,CUST-0186,Technology,East,496.5,13,0.0,94.21
ORD-1045,2023-12-30 17:19:28.784392,CUST-0055,Furniture,West,579.35,2,0.0,-8.91
ORD-1046,2024-08-02 21:50:20.110055,CUST-0254,Furniture,West,144.78,12,0.2,-43.94
ORD-1047,2023-09-04 20:43:20.500250,CUST-0024,Furniture,West,142.64,11,0.2,-18.18
ORD-1048,2023-09-18 09:00:16.208104,CUST-0162,Furniture,North,182.63,5,0.3,37.88
ORD-1049,2024-06-24 20:03:00.090045,CUST-0158,Office Supplies,South,468.11,5,0.0,91.68
ORD-1050,2023-01-30 22:40:45.622811,CUST-0082,Furniture,East,48.87,11,0.0,48.62
ORD-1051,2024-03-02 12:47:54.237118,CUST-0159,TECH,East,185.8,7,0.1,20.8
ORD-1052,2024-02-09 14:56:07.683841,CUST-0188,Office Supplies,East,203.03,1,0.1,-31.93
ORD-1053,2024-02-07 01:35:05.252626,CUST-0060,Furniture,East,65.11,4,0.0,72.32
ORD-1054,2023-06-16 12:33:29.804902,CUST-0211,Technology,North,8.06,11,0.0,87.82
ORD-1055,2024-11-25 05:05:25.962981,CUST-0152,furniture,North,254.69,5,0.1,47.9
ORD-1056,2023-01-01 00:00:00.000000,CUST-0109,Technology,South,171.7,8,0.2,-33.14
ORD-1057,2023-01-19 06:13:08.794397,CUST-0076,Furniture,East,320.18,12,0.0,78.52
ORD-1058,2023-09-07 18:50:14.707353,CUST-0030,furniture,West,463.84,12,0.1,103.63
ORD-1059,2023-09-19 11:17:51.535767,CUST-0117,Technology,West,597.91,8,0.3,121.98
ORD-1060,2024-10-17 12:03:57.718859,CUST-0192,Furniture,East,344.82,1,,3.74
ORD-1061,2024-06-20 10:52:38.779389,CUST-0019,Furniture,North,112.8,5,0.0,56.18
ORD-1062,2023-06-13 14:26:35.597798,CUST-0173,Office Supplies,,43.36,10,0.0,-2.07
ORD-1063,2023-11-18 08:39:22.781390,CUST-0228,Furniture,West,100.23,1,,-25.34
ORD-1064,2023-06-27 20:15:14.857428,CUST-0183,furniture,North,1411.28,1,0.0,124.99
ORD-1065,2024-10-27 17:28:07.443721,CUST-0113,Office Supplies,West,240.77,2,0.2,63.87
ORD-1066,2023-01-13 01:13:28.604302,CUST-0183,TECH,East,102.37,2,0.1,107.56
ORD-1067,2024-05-15 15:58:04.742371,CUST-0146,Office Supplies,North,333.91,9,0.0,-43.49
ORD-1068,2023-02-04 07:51:06.933466,CUST-0116,Furniture,West,264.25,4,0.2,47.31
ORD-1069,2024-02-04 20:59:54.597298,CUST-0113,Furniture,East,78.13,3,0.2,60.5
ORD-1070,2024-07-28 19:08:15.247623,CUST-0251,Office Supplies,North,165.16,11,0.1,-19.93
ORD-1071,2023-02-25 20:57:01.710855,CUST-0251,Technology,South,193.54,1,0.0,119.27
ORD-1072,2023-04-01 22:19:52.196098,CUST-0118,Technology,West,144.68,12,,15.27
ORD-1073,2023-09-03 18:25:45.172586,CUST-0161,Office Supplies,West,127.06,2,0.1,57.22
ORD-1074,2023-06-09 14:02:06.063031,CUST-0198,Furniture,South,242.37,6,0.1,-3.02
ORD-1075,2023-02-12 17:25:57.778889,CUST-0260,Furniture,South,34.16,9,0.3,-41.66
ORD-1076,2023-10-09 04:34:27.433716,CUST-0148,Technology,North,318.19,5,0.1,84.78
ORD-1077,2024-11-29 23:01:39.049524,CUST-0240,Furniture,East,263.61,4,0.2,52.74
ORD-1078,2024-04-30 07:51:50.155077,CUST-0047,Office Supplies,South,109.26,13,,44.24
ORD-1079,2023-04-08 12:05:24.162081,CUST-0198,Technology,East,468.84,5,0.0,13.31
ORD-1080,2024-12-25 12:32:03.361680,CUST-0047,TECH,North,357.8,9,0.1,51.11
ORD-1081,2024-01-29 07:14:22.631315,CUST-0078,Office Supplies,East,105.23,12,,105.97
ORD-1082,2023-03-27 19:37:47.333666,CUST-0124,Furniture,North,296.57,13,0.0,-11.03
ORD-1083,2023-05-22 16:34:49.044522,CUST-0075,Technology,West,114.37,7,0.0,63.62
ORD-1084,2023-12-28 03:58:26.353176,CUST-0137,Technology,West,185.93,8,,42.15
ORD-1085,2024-10-03 15:01:10.235117,CUST-0090,Office Supplies,West,238.48,4,0.3,18.94
ORD-1086,2023-10-06 06:27:33.226613,CUST-0061,TECH,East,102.55,11,,-68.73
ORD-1087,2024-11-05 20:34:41.840920,CUST-0138,furniture,North,334.91,8,0.0,29.28
ORD-1088,2023-05-27 01:45:10.355177,CUST-0050,Furniture,South,205.78,6,0.0,70.36
ORD-1089,2023-08-16 12:12:36.378189,CUST-0259,Furniture,South,219.46,5,0.0,49.44
ORD-1090,2023-10-07 17:31:00.330165,CUST-0107,Office Supplies,East,205.2,13,0.2,-56.32
ORD-1091,2024-04-29 05:34:14.827413,CUST-0113,Technology,North,,12,0.1,104.82
ORD-1092,2023-12-02 05:42:10.265132,CUST-0254,Furniture,North,455.38,7,0.0,128.88
ORD-1093,2024-03-25 04:11:24.342171,CUST-0118,Technology,West,566.41,6,0.0,23.43
ORD-1094,2024-04-02 05:00:23.411705,CUST-0198,Technology,East,878.32,3,0.1,168.66
ORD-1095,2023-11-08 03:15:13.056528,CUST-0051,Furniture,North,73.66,5,0.1,-19.77
ORD-1096,2024-12-06 21:33:02.791395,CUST-0245,Technology,South,189.51,9,0.0,-46.33
ORD-1097,2023-07-30 17:02:54.687343,CUST-0035,TECH,North,202.89,7,,-30.89
ORD-1098,2023-01-28 00:33:51.415707,CUST-0069,Furniture,West,98.41,12,0.0,44.71
ORD-1099,2023-06-08 11:44:30.735367,CUST-0049,Office Supplies,West,63.2,4,0.2,-76.7
ORD-1100,2023-02-07 05:58:01.140570,CUST-0074,Office Supplies,East,194.06,7,0.3,11.35
ORD-1101,2024-06-11 16:31:56.158079,CUST-0192,furniture,North,561.25,5,0.1,206.07
ORD-1102,2024-09-22 16:05:16.958479,CUST-0261,TECH,North,95.51,11,0.0,-60.23
ORD-1103,2023-10-06 15:13:25.002501,CUST-0070,Office Supplies,East,59.78,13,0.0,-2.83
ORD-1104,2023-09-27 03:20:58.829414,CUST-0090,Technology,South,234.15,2,0.3,-32.16
ORD-1105,2023-10-21 23:19:39.589794,CUST-0260,Office Supplies,East,357.34,13,0.0,12.91
ORD-1106,2024-04-30 07:51:50.155077,CUST-0126,Office Supplies,,177.36,6,0.2,9.11
ORD-1107,2023-02-05 10:08:42.261130,CUST-0231,Office Supplies,West,282.41,7,,-10.17
